chrom	start	end	cpg_label
chr1	32816653	32817652	promoter_S100PBP_HGNC:25768
chr1	32817359	32818358	promoter_YARS1_HGNC:12840
chr1	32870913	32871912	promoter_FNDC5_HGNC:20240
chr1	32885491	32886490	promoter_HPCA_HGNC:5144
chr1	32901390	32902389	promoter_TMEM54_HGNC:24143
chr1	32964810	32965809	promoter_RNF19B_HGNC:26886
chr1	33036884	33037883	promoter_AK2_HGNC:362
chr1	33080153	33081152	promoter_AZIN2_HGNC:29957
chr1	33182044	33183043	promoter_TRIM62_HGNC:25574
chr1	33255492	33256491	promoter_ZNF362_HGNC:18079
chr1	33321099	33322098	promoter_A3GALT2_HGNC:30005
chr1	33431096	33432095	promoter_PHC2_HGNC:3183
chr1	33471645	33472644	promoter_ZSCAN20_HGNC:13093
chr1	33863079	33864078	promoter_HMGB4_HGNC:24954
chr1	34165231	34166230	promoter_CSMD2_HGNC:19290
chr1	34175907	34176906	promoter_C1orf94_HGNC:28250
chr1	34754047	34755046	promoter_GJB5_HGNC:4287
chr1	34758740	34759739	promoter_GJB4_HGNC:4286
chr1	34780214	34781213	promoter_GJB3_HGNC:4285
chr1	34791999	34792998	promoter_GJA4_HGNC:4278
chr1	34859750	34860749	promoter_SMIM12_HGNC:25154
chr1	34929651	34930650	promoter_DLGAP3_HGNC:30368
chr1	34985348	34986347	promoter_TMEM35B_HGNC:40021
chr1	35031946	35032945	promoter_ZMYM6_HGNC:13050
chr1	35078385	35079384	promoter_ZMYM1_HGNC:26253
chr1	35193146	35194145	promoter_SFPQ_HGNC:10774
chr1	35267709	35268708	promoter_ZMYM4_HGNC:13055
chr1	35556799	35557798	promoter_NCDN_HGNC:17597
chr1	35557404	35558403	promoter_KIAA0319L_HGNC:30071
chr1	35572314	35573313	promoter_TFAP2E_HGNC:30774
chr1	35641527	35642526	promoter_PSMB2_HGNC:9539
chr1	35718885	35719884	promoter_C1orf216_HGNC:26800
chr1	35769979	35770978	promoter_CLSPN_HGNC:19715
chr1	35807016	35808015	promoter_AGO4_HGNC:18424
chr1	35882209	35883208	promoter_AGO1_HGNC:3262
chr1	35930105	35931104	promoter_AGO3_HGNC:18421
chr1	36083094	36084093	promoter_TEKT2_HGNC:11725
chr1	36087892	36088891	promoter_ADPRS_HGNC:21304
chr1	36125223	36126222	promoter_COL8A2_HGNC:2216
chr1	36155160	36156159	promoter_MAP7D1_HGNC:25514
chr1	36149487	36150486	promoter_TRAPPC3_HGNC:19942
chr1	36223443	36224442	promoter_THRAP3_HGNC:22964
chr1	36305368	36306367	promoter_SH3D21_HGNC:26236
chr1	36323646	36324645	promoter_EVA1B_HGNC:25558
chr1	36385925	36386924	promoter_STK40_HGNC:21373
chr1	36397909	36398908	promoter_LSM10_HGNC:17562
chr1	36450452	36451451	promoter_OSCP1_HGNC:29971
chr1	36464385	36465384	promoter_MRPS15_HGNC:14504
chr1	36482914	36483913	promoter_CSF3R_HGNC:2439
chr1	37034516	37035515	promoter_GRIK3_HGNC:4581
chr1	37473580	37474579	promoter_ZC3H12A_HGNC:26259
chr1	37514767	37515766	promoter_MEAF6_HGNC:25674
chr1	37554294	37555293	promoter_SNIP1_HGNC:30587
chr1	37555940	37556939	promoter_DNALI1_HGNC:14353
chr1	37595938	37596937	promoter_GNL2_HGNC:29925
chr1	37634893	37635892	promoter_RSPO1_HGNC:21679
chr1	37690530	37691529	promoter_AIRIM_HGNC:26039
chr1	37691516	37692515	promoter_CDCA8_HGNC:14629
chr1	37765121	37766120	promoter_EPHA10_HGNC:19987
chr1	37792847	37793846	promoter_MANEAL_HGNC:26452
chr1	37806790	37807789	promoter_C1orf122_HGNC:24789
chr1	37808209	37809208	promoter_YRDC_HGNC:28905
chr1	37859593	37860592	promoter_MTF1_HGNC:7428
chr1	37947054	37948053	promoter_INPP5B_HGNC:6077
chr1	37990023	37991022	promoter_SF3A3_HGNC:10767
chr1	38005515	38006514	promoter_FHL3_HGNC:3704
chr1	38011734	38012733	promoter_UTP11_HGNC:24329
chr1	38046794	38047793	promoter_POU3F1_HGNC:9214
chr1	38859773	38860772	promoter_RRAGC_HGNC:19902
chr1	38873349	38874348	promoter_MYCBP_HGNC:7554
chr1	38881588	38882587	promoter_GJA9_HGNC:19155
chr1	38941831	38942830	promoter_RHBDL2_HGNC:16083
chr1	38990276	38991275	promoter_AKIRIN1_HGNC:25744
chr1	39025350	39026349	promoter_NDUFS5_HGNC:7712
chr1	39203695	39204694	promoter_MACF1_HGNC:13664
chr1	39490636	39491635	promoter_BMP8A_HGNC:21650
chr1	39576791	39577790	promoter_PABPC4_HGNC:8557
chr1	39639644	39640643	promoter_HEYL_HGNC:4882
chr1	39672108	39673107	promoter_NT5C1A_HGNC:17819
chr1	39691434	39692433	promoter_HPCAL4_HGNC:18212
chr1	39737882	39738881	promoter_PPIE_HGNC:9258
chr1	39771349	39772348	promoter_OXCT2_HGNC:18606
chr1	39788866	39789865	promoter_BMP8B_HGNC:1075
chr1	39883505	39884504	promoter_TRIT1_HGNC:20286
chr1	39901918	39902917	promoter_MYCL_HGNC:7555
chr1	39954145	39955144	promoter_MFSD2A_HGNC:25897
chr1	40039729	40040728	promoter_CAP1_HGNC:20040
chr1	40097253	40098252	promoter_PPT1_HGNC:9325
chr1	40160387	40161386	promoter_RLF_HGNC:10025
chr1	40246937	40247936	promoter_TMCO2_HGNC:23312
chr1	40257236	40258235	promoter_ZMPSTE24_HGNC:12877
chr1	40317287	40318286	promoter_COL9A2_HGNC:2218
chr1	40372727	40373726	promoter_SMAP2_HGNC:25082
chr1	40449476	40450475	promoter_ZFP69B_HGNC:28053
chr1	40476290	40477289	promoter_ZFP69_HGNC:24708
chr1	40507767	40508766	promoter_EXO5_HGNC:26115
chr1	40530637	40531636	promoter_ZNF684_HGNC:28418
chr1	40665683	40666682	promoter_RIMS3_HGNC:21292
chr1	40690704	40691703	promoter_NFYC_HGNC:7806
chr1	40782787	40783786	promoter_KCNQ4_HGNC:6298
chr1	40862364	40863363	promoter_CITED4_HGNC:18696
chr1	40978696	40979695	promoter_CTPS1_HGNC:2519
chr1	41021726	41022725	promoter_SLFNL1_HGNC:26313
chr1	41242307	41243306	promoter_SCMH1_HGNC:19003
chr1	41360931	41361930	promoter_FOXO6_HGNC:24814
chr1	41484684	41485683	promoter_EDN2_HGNC:3177
chr1	41628817	41629816	promoter_ENSG00000284895_HGNC:NA
chr1	41918923	41919922	promoter_HIVEP3_HGNC:13561
chr1	42152410	42153409	promoter_GUCA2B_HGNC:4683
chr1	42164746	42165745	promoter_GUCA2A_HGNC:4682
chr1	42335236	42336235	promoter_FOXJ3_HGNC:29178
chr1	42379792	42380791	promoter_RIMKLA_HGNC:28725
chr1	42455543	42456542	promoter_PPCS_HGNC:25686
chr1	42456023	42457022	promoter_ZMYND12_HGNC:21192
chr1	42462286	42463285	promoter_CCDC30_HGNC:26103
chr1	42657423	42658422	promoter_PPIH_HGNC:14651
chr1	42681418	42682417	promoter_YBX1_HGNC:8014
chr1	42740237	42741236	promoter_CLDN19_HGNC:2040
chr1	42767029	42768028	promoter_P3H1_HGNC:19316
chr1	42766249	42767248	promoter_C1orf50_HGNC:28795
chr1	42783991	42784990	promoter_TMEM269_HGNC:52381
chr1	42816122	42817121	promoter_ERMAP_HGNC:15743
chr1	42817398	42818397	promoter_SVBP_HGNC:29204
chr1	42845613	42846612	promoter_ZNF691_HGNC:28028
chr1	42958869	42959868	promoter_SLC2A1_HGNC:11005
chr1	43146904	43147903	promoter_CFAP144_HGNC:34347
chr1	43171330	43172329	promoter_CFAP57_HGNC:26485
chr1	43268983	43269982	promoter_TMEM125_HGNC:28275
chr1	43172291	43173290	promoter_EBNA1BP2_HGNC:15531
chr1	43285582	43286581	promoter_C1orf210_HGNC:28755
chr1	43299982	43300981	promoter_TIE1_HGNC:11809
chr1	43336818	43337817	promoter_MPL_HGNC:7217
chr1	43357981	43358980	promoter_CDC20_HGNC:1723
chr1	43368012	43369011	promoter_ELOVL1_HGNC:14418
chr1	43389801	43390800	promoter_MED8_HGNC:19971
chr1	43388899	43389898	promoter_SZT2_HGNC:29040
chr1	43453932	43454931	promoter_HYI_HGNC:26948
chr1	43529883	43530882	promoter_PTPRF_HGNC:9670
chr1	43649149	43650148	promoter_KDM4A_HGNC:22978
chr1	43706536	43707535	promoter_ST3GAL3_HGNC:10866
chr1	43932801	43933800	promoter_ARTN_HGNC:727
chr1	43945950	43946949	promoter_IPO13_HGNC:16853
chr1	43969010	43970009	promoter_DPH2_HGNC:3004
chr1	43973960	43974959	promoter_ATP6V0B_HGNC:861
chr1	43978210	43979209	promoter_B4GALT2_HGNC:925
chr1	43990599	43991598	promoter_CCDC24_HGNC:28688
chr1	44031463	44032462	promoter_SLC6A9_HGNC:11056
chr1	44117821	44118820	promoter_KLF17_HGNC:18830
chr1	44141632	44142631	promoter_KLF18_HGNC:51793
chr1	44212471	44213470	promoter_DMAP1_HGNC:18291
chr1	44355258	44356257	promoter_ERI3_HGNC:17276
chr1	44404255	44405254	promoter_RNF220_HGNC:25552
chr1	44674482	44675481	promoter_TMEM53_HGNC:26186
chr1	44673714	44674713	promoter_ARMH1_HGNC:34345
chr1	44738837	44739836	promoter_KIF2C_HGNC:6393
chr1	44774540	44775539	promoter_RPS8_HGNC:10441
chr1	44788171	44789170	promoter_BEST4_HGNC:17106
chr1	44799377	44800376	promoter_PLK3_HGNC:2154
chr1	44807352	44808351	promoter_DYNLT4_HGNC:32315
chr1	44807523	44808522	promoter_BTBD19_HGNC:27145
chr1	44843254	44844253	promoter_PTCH2_HGNC:9586
chr1	44986596	44987595	promoter_EIF2B3_HGNC:3259
chr1	45011254	45012253	promoter_UROD_HGNC:12591
chr1	45011325	45012324	promoter_HECTD3_HGNC:26117
chr1	45206606	45207605	promoter_ZSWIM5_HGNC:29299
chr1	45325895	45326894	promoter_HPDL_HGNC:28242
chr1	45339170	45340169	promoter_TOE1_HGNC:15954
chr1	45339971	45340970	promoter_MUTYH_HGNC:7527
chr1	45491164	45492163	promoter_TESK2_HGNC:11732
chr1	45500074	45501073	promoter_CCDC163_HGNC:27003
chr1	45499300	45500299	promoter_MMACHC_HGNC:24525
chr1	45521885	45522884	promoter_PRDX1_HGNC:9352
chr1	45549826	45550825	promoter_AKR1A1_HGNC:380
chr1	45583041	45584040	promoter_NASP_HGNC:7644
chr1	45624055	45625054	promoter_CCDC17_HGNC:26574
chr1	45686534	45687533	promoter_GPBP1L1_HGNC:28843
chr1	45687181	45688180	promoter_TMEM69_HGNC:28035
chr1	45750654	45751653	promoter_IPP_HGNC:6108
chr1	45802612	45803611	promoter_MAST2_HGNC:19035
chr1	46132630	46133629	promoter_PIK3R3_HGNC:8981
chr1	46174087	46175086	promoter_TSPAN1_HGNC:20657
chr1	46176489	46177488	promoter_P3R3URF_HGNC:53451
chr1	46202334	46203333	promoter_LURAP1_HGNC:32327
chr1	46198435	46199434	promoter_POMGNT1_HGNC:19139
chr1	46246763	46247762	promoter_RAD54L_HGNC:9826
chr1	46303617	46304616	promoter_LRRC41_HGNC:16917
chr1	46302698	46303697	promoter_UQCRH_HGNC:12590
chr1	46339807	46340806	promoter_NSUN4_HGNC:31802
chr1	46393317	46394316	promoter_FAAH_HGNC:3553
chr1	46488836	46489835	promoter_DMBX1_HGNC:19026
chr1	46535516	46536515	promoter_TMEM275_HGNC:53938
chr1	46551648	46552647	promoter_KNCN_HGNC:26488
chr1	46616812	46617811	promoter_MOB3C_HGNC:29800
chr1	46604269	46605268	promoter_MKNK1_HGNC:7110
chr1	46670854	46671853	promoter_TEX38_HGNC:29589
chr1	46668365	46669364	promoter_ATPAF1_HGNC:18803
chr1	46719115	46720114	promoter_EFCAB14_HGNC:29051
chr1	46798046	46799045	promoter_CYP4B1_HGNC:2644
chr1	46941477	46942476	promoter_CYP4A11_HGNC:2642
chr1	47022669	47023668	promoter_CYP4X1_HGNC:20244
chr1	47066231	47067230	promoter_CYP4Z1_HGNC:20583
chr1	47136441	47137440	promoter_CYP4A22_HGNC:20575
chr1	47190037	47191036	promoter_PDZK1IP1_HGNC:16887
chr1	47232226	47233225	promoter_TAL1_HGNC:11556
chr1	47314148	47315147	promoter_STIL_HGNC:10879
chr1	47332790	47333789	promoter_CMPK1_HGNC:18170
chr1	47415285	47416284	promoter_FOXE3_HGNC:3808
chr1	47437044	47438043	promoter_FOXD2_HGNC:3803
chr1	47997386	47998385	promoter_TRABD2B_HGNC:44200
chr1	48221716	48222715	promoter_SLC5A9_HGNC:22146
chr1	48472205	48473204	promoter_SPATA6_HGNC:18309
chr1	48776892	48777891	promoter_BEND5_HGNC:25668
chr1	50023955	50024954	promoter_AGBL4_HGNC:25892
chr1	50107920	50108919	promoter_ELAVL4_HGNC:3315
chr1	50423444	50424443	promoter_DMRTA2_HGNC:13908
chr1	50960268	50961267	promoter_FAF1_HGNC:3578
chr1	50969245	50970244	promoter_CDKN2C_HGNC:1789
chr1	51101228	51102227	promoter_C1orf185_HGNC:28096
chr1	51235273	51236272	promoter_RNF11_HGNC:10056
chr1	51330563	51331562	promoter_TTC39A_HGNC:18657
chr1	51519267	51520266	promoter_EPS15_HGNC:3419
chr1	51616092	51617091	promoter_OSBPL9_HGNC:16386
chr1	51878728	51879727	promoter_NRDC_HGNC:7995
chr1	51990701	51991700	promoter_RAB3B_HGNC:9778
chr1	52033811	52034810	promoter_KTI12_HGNC:25160
chr1	52055192	52056191	promoter_TXNDC12_HGNC:24626
chr1	52055295	52056294	promoter_BTF3L4_HGNC:30547
chr1	52141089	52142088	promoter_ZFYVE9_HGNC:6775
chr1	52366206	52367205	promoter_CC2D1B_HGNC:29386
chr1	52404424	52405423	promoter_ORC1_HGNC:8487
chr1	52403602	52404601	promoter_PRPF38A_HGNC:25930
chr1	52553093	52554092	promoter_TUT4_HGNC:28981
chr1	52601371	52602370	promoter_GPX7_HGNC:4559
chr1	52632168	52633167	promoter_SHISAL2A_HGNC:28757
chr1	52698348	52699347	promoter_COA7_HGNC:25716
chr1	52725453	52726452	promoter_ZYG11B_HGNC:25820
chr1	52841760	52842759	promoter_ZYG11A_HGNC:32058
chr1	52921741	52922740	promoter_ECHDC2_HGNC:23408
chr1	52926276	52927275	promoter_SCP2_HGNC:10606
chr1	53061213	53062212	promoter_PODN_HGNC:23174
chr1	53142639	53143638	promoter_SLC1A7_HGNC:10945
chr1	53195824	53196823	promoter_CPT2_HGNC:2330
chr1	53220635	53221634	promoter_CZIB_HGNC:26059
chr1	53238519	53239518	promoter_MAGOH_HGNC:6815
chr1	53328071	53329070	promoter_LRP8_HGNC:6700
chr1	53440019	53441018	promoter_ENSG00000293253_HGNC:NA
chr1	53458399	53459398	promoter_DMRTB1_HGNC:13913
chr1	53739165	53740164	promoter_GLIS1_HGNC:29525
chr1	53838297	53839296	promoter_NDC1_HGNC:25525
chr1	53889798	53890797	promoter_YIPF1_HGNC:25231
chr1	53893187	53894186	promoter_DIO1_HGNC:2883
chr1	53945700	53946699	promoter_IFT25_HGNC:25019
chr1	53945350	53946349	promoter_LRRC42_HGNC:28792
chr1	54018187	54019186	promoter_LDLRAD1_HGNC:32069
chr1	54053205	54054204	promoter_TMEM59_HGNC:1239
chr1	54052608	54053607	promoter_TCEANC2_HGNC:26494
chr1	54153001	54154000	promoter_CDCP2_HGNC:27297
chr1	54199167	54200166	promoter_MRPL37_HGNC:14034
chr1	54200031	54201030	promoter_CYB5RL_HGNC:32220
chr1	54406395	54407394	promoter_SSBP3_HGNC:15674
chr1	54547228	54548227	promoter_ACOT11_HGNC:18156
chr1	54623526	54624525	promoter_FAM151A_HGNC:25032
chr1	54640786	54641785	promoter_MROH7_HGNC:24802
chr1	54714861	54715860	promoter_TTC4_HGNC:12394
chr1	54764524	54765523	promoter_PARS2_HGNC:30563
chr1	54801324	54802323	promoter_TTC22_HGNC:26067
chr1	54805063	54806062	promoter_CIMAP2_HGNC:26854
chr1	54979628	54980627	promoter_TMEM61_HGNC:27296
chr1	54887196	54888195	promoter_DHCR24_HGNC:2859
chr1	54997933	54998932	promoter_BSND_HGNC:16512
chr1	55038548	55039547	promoter_PCSK9_HGNC:20001
chr1	55215365	55216364	promoter_USP24_HGNC:12623
chr1	56579564	56580563	promoter_PLPP3_HGNC:9229
chr1	56644314	56645313	promoter_PRKAA2_HGNC:9377
chr1	56819405	56820404	promoter_FYB2_HGNC:27295
chr1	56853797	56854796	promoter_C8A_HGNC:1352
chr1	56966016	56967015	promoter_C8B_HGNC:1353
chr1	57424061	57425060	promoter_DAB1_HGNC:2661
chr1	58546727	58547726	promoter_OMA1_HGNC:29661
chr1	58577253	58578252	promoter_TACSTD2_HGNC:11530
chr1	58700063	58701062	promoter_MYSM1_HGNC:29401
chr1	58784048	58785047	promoter_JUN_HGNC:6204
chr1	59296094	59297093	promoter_FGGY_HGNC:25610
chr1	59813949	59814948	promoter_HOOK1_HGNC:19884
chr1	59926774	59927773	promoter_CYP2J2_HGNC:2634
chr1	60073771	60074770	promoter_C1orf87_HGNC:28547
chr1	61081561	61082560	promoter_NFIA_HGNC:7784
chr1	61725142	61726141	promoter_TM2D1_HGNC:24142
chr1	61741480	61742479	promoter_PATJ_HGNC:28881
chr1	62193849	62194848	promoter_L1TD1_HGNC:25595
chr1	62319435	62320434	promoter_KANK4_HGNC:27263
chr1	62436049	62437048	promoter_USP1_HGNC:12607
chr1	62596520	62597519	promoter_ANGPTL3_HGNC:491
chr1	62688387	62689386	promoter_DOCK7_HGNC:19190
chr1	62783132	62784131	promoter_ATG4C_HGNC:16040
chr1	63321567	63322566	promoter_FOXD3_HGNC:3804
chr1	63366627	63367626	promoter_ALG6_HGNC:23157
chr1	63522525	63523524	promoter_EFCAB7_HGNC:29379
chr1	63592411	63593410	promoter_PGM1_HGNC:8905
chr1	63523226	63524225	promoter_ITGB3BP_HGNC:6157
chr1	63773017	63774016	promoter_ROR1_HGNC:10256
chr1	64202623	64203622	promoter_UBE2U_HGNC:28559
chr1	64469129	64470128	promoter_CACHD1_HGNC:29314
chr1	64744075	64745074	promoter_RAVER2_HGNC:25577
chr1	64966550	64967549	promoter_JAK1_HGNC:6190
chr1	65147203	65148202	promoter_AK4_HGNC:363
chr1	65308543	65309542	promoter_DNAJC6_HGNC:15469
chr1	65419668	65420667	promoter_LEPROT_HGNC:29477
chr1	65419668	65420667	promoter_LEPR_HGNC:6554
chr1	65791895	65792894	promoter_PDE4B_HGNC:8781
chr1	66533153	66534152	promoter_SGIP1_HGNC:25412
chr1	66751459	66752458	promoter_DYNLT5_HGNC:26882
chr1	66801277	66802276	promoter_INSL5_HGNC:6088
chr1	66924857	66925856	promoter_DNAI4_HGNC:26252
chr1	66923990	66924989	promoter_MIER1_HGNC:29657
chr1	67054149	67055148	promoter_SLC35D1_HGNC:20800
chr1	67165454	67166453	promoter_IL23R_HGNC:19100
chr1	67134971	67135970	promoter_C1orf141_HGNC:32044
chr1	67306873	67307872	promoter_IL12RB2_HGNC:5972
chr1	67430403	67431402	promoter_SERBP1_HGNC:17860
chr1	67684201	67685200	promoter_GADD45A_HGNC:4095
chr1	67833468	67834467	promoter_GNG12_HGNC:19663
chr1	68050628	68051627	promoter_DIRAS3_HGNC:687
chr1	68232524	68233523	promoter_WLS_HGNC:30238
chr1	68449955	68450954	promoter_RPE65_HGNC:10294
chr1	68497083	68498082	promoter_DEPDC1_HGNC:22949
chr1	69566922	69567921	promoter_LRRC7_HGNC:18531
chr1	70205580	70206579	promoter_LRRC40_HGNC:26004
chr1	70220380	70221379	promoter_SRSF11_HGNC:10782
chr1	70354723	70355722	promoter_ANKRD13C_HGNC:25374
chr1	70410268	70411267	promoter_CTH_HGNC:2501
chr1	71047817	71048816	promoter_PTGER3_HGNC:9595
chr1	71081036	71082035	promoter_ZRANB2_HGNC:13058
chr1	72282540	72283539	promoter_NEGR1_HGNC:17302
chr1	74198177	74199176	promoter_LRRIQ3_HGNC:28318
chr1	74197242	74198241	promoter_FPGT_HGNC:3825
chr1	74234387	74235386	promoter_TNNI3K_HGNC:19661
chr1	74512612	74513611	promoter_LRRC53_HGNC:25255
chr1	74673793	74674792	promoter_ERICH3_HGNC:25346
chr1	74732152	74733151	promoter_TYW3_HGNC:24757
chr1	74733051	74734050	promoter_CRYZ_HGNC:2419
chr1	75133388	75134387	promoter_LHX8_HGNC:28838
chr1	75611115	75612114	promoter_SLC44A5_HGNC:28524
chr1	75723709	75724708	promoter_ACADM_HGNC:89
chr1	75785256	75786255	promoter_RABGGTB_HGNC:9796
chr1	75795882	75796881	promoter_MSH4_HGNC:7327
chr1	75932405	75933404	promoter_ASB17_HGNC:19769
chr1	76073746	76074745	promoter_ST6GALNAC3_HGNC:19343
chr1	76866480	76867479	promoter_ST6GALNAC5_HGNC:19342
chr1	77219431	77220430	promoter_PIGK_HGNC:8965
chr1	77281019	77282018	promoter_AK5_HGNC:365
chr1	77682659	77683658	promoter_ZZZ3_HGNC:24523
chr1	77759853	77760852	promoter_USP33_HGNC:20059
chr1	77778649	77779648	promoter_MIGA1_HGNC:24741
chr1	77887624	77888623	promoter_NEXN_HGNC:29557
chr1	77979073	77980072	promoter_FUBP1_HGNC:4004
chr1	78003939	78004938	promoter_DNAJB4_HGNC:14886
chr1	78044966	78045965	promoter_GIPC2_HGNC:18177
chr1	78489974	78490973	promoter_PTGFR_HGNC:9600
chr1	78619448	78620447	promoter_IFI44L_HGNC:17817
chr1	78648831	78649830	promoter_IFI44_HGNC:16938
chr1	79006731	79007730	promoter_ADGRL4_HGNC:20822
chr1	81799934	81800933	promoter_ADGRL2_HGNC:18582
chr1	83999133	84000132	promoter_TTLL7_HGNC:26242
chr1	84143271	84144270	promoter_PRKACB_HGNC:9381
chr1	84300708	84301707	promoter_SAMD13_HGNC:24582
chr1	84397484	84398483	promoter_DNASE2B_HGNC:28875
chr1	84478266	84479265	promoter_RPF1_HGNC:30350
chr1	84505386	84506385	promoter_SPATA1_HGNC:14682
chr1	84506582	84507581	promoter_GNG5_HGNC:4408
chr1	84574441	84575440	promoter_CTBS_HGNC:2496
chr1	84690462	84691461	promoter_SSX2IP_HGNC:16509
chr1	84893207	84894206	promoter_LPAR3_HGNC:14298
chr1	84997114	84998113	promoter_MCOLN2_HGNC:13357
chr1	85061327	85062326	promoter_DNAI3_HGNC:30711
chr1	85048501	85049500	promoter_MCOLN3_HGNC:13358
chr1	85201017	85202016	promoter_SYDE2_HGNC:25841
chr1	85259663	85260662	promoter_C1orf52_HGNC:24871
chr1	85276633	85277632	promoter_BCL10_HGNC:989
chr1	85465160	85466159	promoter_DDAH1_HGNC:2715
chr1	85579761	85580760	promoter_CCN1_HGNC:2654
chr1	85708434	85709433	promoter_ZNHIT6_HGNC:26089
chr1	86156773	86157772	promoter_COL24A1_HGNC:20821
chr1	86396324	86397323	promoter_ODF2L_HGNC:29225
chr1	86423171	86424170	promoter_CLCA2_HGNC:2016
chr1	86467927	86468926	promoter_CLCA1_HGNC:2015
chr1	86546078	86547077	promoter_CLCA4_HGNC:2018
chr1	86703576	86704575	promoter_SH3GLB1_HGNC:10833
chr1	86914127	86915126	promoter_SELENOF_HGNC:17705
chr1	86913635	86914634	promoter_HS2ST1_HGNC:5193
chr1	87327880	87328879	promoter_LMO4_HGNC:6644
chr1	88683273	88684272	promoter_PKN2_HGNC:9406
chr1	88891568	88892567	promoter_GTF2B_HGNC:4648
chr1	88992630	88993629	promoter_KYAT3_HGNC:33238
chr1	88992630	88993629	promoter_RBMXL1_HGNC:25073
chr1	89022867	89023866	promoter_GBP3_HGNC:4184
chr1	89065209	89066208	promoter_GBP1_HGNC:4182
chr1	89126115	89127114	promoter_GBP2_HGNC:4183
chr1	89176004	89177003	promoter_GBP7_HGNC:29606
chr1	89198943	89199942	promoter_GBP4_HGNC:20480
chr1	89272861	89273860	promoter_GBP5_HGNC:19895
chr1	89363059	89364058	promoter_GBP6_HGNC:25395
chr1	89523829	89524828	promoter_LRRC8B_HGNC:30692
chr1	89578592	89579591	promoter_ENSG00000288629_HGNC:NA
chr1	89632120	89633119	promoter_LRRC8C_HGNC:25075
chr1	89820032	89821031	promoter_LRRC8D_HGNC:16992
chr1	89994110	89995109	promoter_ZNF326_HGNC:14104
chr1	90717303	90718302	promoter_BARHL2_HGNC:954
chr1	91022036	91023035	promoter_ZNF644_HGNC:29222
chr1	91404838	91405837	promoter_HFM1_HGNC:20193
chr1	91499851	91500850	promoter_CDC7_HGNC:1745
chr1	91886152	91887151	promoter_TGFBR3_HGNC:11774
chr1	91948401	91949400	promoter_BRDT_HGNC:1105
chr1	92028985	92029984	promoter_EPHX4_HGNC:23758
chr1	92075412	92076411	promoter_SETSIP_HGNC:42937
chr1	92079345	92080344	promoter_BTBD8_HGNC:21019
chr1	92216915	92217914	promoter_C1orf146_HGNC:24032
chr1	92298988	92299987	promoter_GLMN_HGNC:14373
chr1	92298059	92299058	promoter_RPAP2_HGNC:25791
chr1	92486926	92487925	promoter_GFI1_HGNC:4237
chr1	92785109	92786108	promoter_EVI5_HGNC:3501
chr1	92831040	92832039	promoter_RPL5_HGNC:10360
chr1	92961463	92962462	promoter_DIPK1A_HGNC:32213
chr1	93078283	93079282	promoter_MTF2_HGNC:29535
chr1	93179724	93180723	promoter_CCDC18_HGNC:30370
chr1	93180414	93181413	promoter_TMED5_HGNC:24251
chr1	93344907	93345906	promoter_DR1_HGNC:3017
chr1	93447118	93448117	promoter_FNBP1L_HGNC:20851
chr1	93681838	93682837	promoter_BCAR3_HGNC:973
chr1	93879207	93880206	promoter_DNTTIP2_HGNC:24013
chr1	93909431	93910430	promoter_GCLM_HGNC:4312
chr1	94121149	94122148	promoter_ABCA4_HGNC:34
chr1	94237585	94238584	promoter_ARHGAP29_HGNC:30207
chr1	94417389	94418388	promoter_ABCD3_HGNC:67
chr1	94541760	94542759	promoter_F3_HGNC:3541
chr1	94819357	94820356	promoter_SLC44A3_HGNC:28689
chr1	94927111	94928110	promoter_CNN3_HGNC:2157
chr1	95072952	95073951	promoter_ALG14_HGNC:28287
